sequenceID	source.name	full_name	Species	Serotype
MK231263	ncbi-nuccore-aav-short	Homo sapiens	-	-
MK231264	ncbi-nuccore-aav-short	Homo sapiens	-	-
MN765166	ncbi-nuccore-aav-short	Dependoparvovirus primate1	DependoA	AAV2
MN765183	ncbi-nuccore-aav-short	Dependoparvovirus primate1	DependoA	AAV2
MN765184	ncbi-nuccore-aav-short	Dependoparvovirus primate1	DependoA	AAV2
MN765185	ncbi-nuccore-aav-short	Dependoparvovirus primate1	DependoA	AAV2
MP049331	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP049332	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MP163785	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP163787	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP163789	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP163791	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP163793	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP163795	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
MP163797	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
MP163799	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
MP163801	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
MP163818	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP240014	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
MP242827	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MP242828	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP245769	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP245770	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV6
MP245775	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV6
MP340053	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP340054	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
MP400416	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP400417	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MP405188	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP451482	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP451486	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MP453523	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP453524	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MP453525	ncbi-nuccore-aav-short	adeno-associated virus 5	DependoB	AAV5
MP453526	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP470502	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MP470507	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP529870	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529879	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529880	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529881	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529882	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529883	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP529884	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP568376	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MP711216	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP712768	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP712769	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP732941	ncbi-nuccore-aav-short	Adeno-associated virus 9	DependoA	-
MP732942	ncbi-nuccore-aav-short	Adeno-associated virus 9	DependoA	-
MP732943	ncbi-nuccore-aav-short	Adeno-associated virus 9	-	-
MP732944	ncbi-nuccore-aav-short	Adeno-associated virus 9	-	-
MP814787	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MP814788	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP814793	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP814794	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MP824594	ncbi-nuccore-aav-short	adeno-associated virus 2	-	-
MP857971	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP857972	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863858	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863863	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863864	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863865	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863866	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP863867	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP867074	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
MP867099	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
MP882623	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MP888929	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP888930	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP947137	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP947138	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MP974324	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
MP979247	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MQ038017	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ081592	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MQ081600	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MQ083660	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
MQ083661	ncbi-nuccore-aav-short	Adeno-associated virus 9	DependoA	-
MQ083667	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ083669	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ083691	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
MQ083699	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
MQ124660	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MQ124661	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ178928	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MQ190289	ncbi-nuccore-aav-short	Adeno-associated virus 9	DependoA	-
MQ198819	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ198820	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MQ225661	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
MQ225665	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MQ235316	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MQ235317	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MS656479	ncbi-nuccore-aav-short	adeno-associated virus 2	-	-
MS656480	ncbi-nuccore-aav-short	adeno-associated virus 2	-	-
MS923160	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MS923161	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MS996092	ncbi-nuccore-aav-short	adeno-associated virus 2	-	-
MS996093	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MS997714	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
MS997715	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
MT496778	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MT709010	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MT709011	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MT709013	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MW286836	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
MW334986	ncbi-nuccore-aav-short	Adeno-associated virus	DependoB	CAAV
MW334987	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MW334988	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668383	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668384	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
MZ668385	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV11
MZ668386	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV11
MZ668387	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
MZ668388	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668389	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV11
MZ668390	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668391	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668392	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
MZ668393	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
MZ668394	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668395	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668396	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668397	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668398	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668399	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668400	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668401	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668402	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668403	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668404	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668405	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668406	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668407	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668408	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668409	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668410	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668411	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668412	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
MZ668413	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668414	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668415	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ668416	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708646	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708647	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708648	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708649	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708650	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708651	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708652	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708653	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708654	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708655	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708656	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708657	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708658	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708659	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708660	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708661	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708662	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708663	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708664	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708665	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708666	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708667	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708668	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708669	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708670	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708671	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708672	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708673	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708674	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708675	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708676	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708677	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708678	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708679	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708680	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708681	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708682	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708683	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708684	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708685	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708686	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708687	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708688	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708689	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708690	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708691	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708692	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708693	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708694	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708695	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708696	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708697	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708698	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708699	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708700	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708701	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708702	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708703	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708704	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
MZ708705	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF044225	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF044226	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065942	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065943	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065944	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065945	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065946	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065947	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF065955	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF078836	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
OF078837	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
OF092517	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF092518	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF095705	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF095706	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF102592	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF102593	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF116272	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF116273	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
OF117421	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF126301	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126302	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126304	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF126305	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126306	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126308	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126310	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126311	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF126313	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126314	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126315	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF126316	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF144391	ncbi-nuccore-aav-short	adeno-associated virus 8	DependoA	AAV8
OF190949	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF190950	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF197246	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
OF265695	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF265696	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF283689	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283690	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283691	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283692	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283693	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283694	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283695	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283696	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283697	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283698	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	-
OF283699	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
OF283716	ncbi-nuccore-aav-short	Adeno-associated virus	DependoB	AAV5
OF283724	ncbi-nuccore-aav-short	adeno-associated virus 8	DependoA	AAV8
OF283901	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
OF283902	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
OF283903	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
OF283904	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
OF283905	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
OF296683	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
OF336089	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336090	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
OF336092	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336212	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
OF336213	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336214	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
OF336215	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336216	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336217	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336218	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336219	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336220	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
OF336221	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336222	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336224	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336226	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
OF336227	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
OF336232	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
OF336233	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
OF336234	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
OF336235	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
OF336236	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336237	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336238	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336239	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336240	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336241	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336242	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336243	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336244	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336245	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336246	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336247	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336248	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336249	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336250	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336251	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336252	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336253	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336254	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336255	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336256	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
OF336257	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
OF336258	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
OF336259	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336260	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
OF336261	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
